subj_nr,group,subj_group,block,trial_nr,threat_cond,order,contr,active_contr,trials_total,contr_block_1,contr_1,contr_2,contr_3,svo_angle,alpha,svo_type,svoType_num,cluster_nr,freer,basSCR,absSCR,basHR,absHR,gender,age,field_study,exit_quest.1.player.alarmed_1,exit_quest.1.player.grieved_2,exit_quest.1.player.sympathetic_3,exit_quest.1.player.intrigued_4,exit_quest.1.player.softhearted_5,exit_quest.1.player.troubled_6,exit_quest.1.player.warm_7,exit_quest.1.player.heavy_hearted_8,exit_quest.1.player.distressed_9,exit_quest.1.player.low_spirited_10,exit_quest.1.player.self_confident_11,exit_quest.1.player.compassionate_12,exit_quest.1.player.upset_13,exit_quest.1.player.disturbed_14,exit_quest.1.player.tender_15,exit_quest.1.player.worried_16,exit_quest.1.player.moved_17,exit_quest.1.player.sorrowful_18,exit_quest.1.player.feeling_low_19,exit_quest.1.player.uneasy_20,empathic_concern_score,emotional_distress_score,shock_num,real,shock_intens,mild_intens,identity,confidentiality,observed,motivation,prior_experience,prior_knowledge,knowing_eachother
11,16,2,1,8,safe,3,1,-1,28,NA,7,6,6,16.2602,0.29167,Individualist,1,3,0,0.4564026308,9.680882411,4.901887859,103.8838009,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,1,8,mild,2,8,1,18,NA,7,7,6,16.2602,0.29167,Individualist,1,3,0,-1.652455395,9.309306605,-3.012106675,96.68227066,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,1,8,threat,1,9,1,8,NA,9,8,7,16.2602,0.29167,Individualist,1,3,0,-1.439726122,11.45670528,-7.517084043,93.57971574,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,1,9,safe,3,5,-1,29,NA,1,7,6,16.2602,0.29167,Individualist,1,3,0,1.843670291,11.06815007,5.145809275,102.3900275,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,1,9,mild,2,8,1,19,NA,8,7,7,16.2602,0.29167,Individualist,1,3,0,-1.820641287,9.141120713,0.1649196472,100.7207079,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,1,9,threat,1,0,-1,9,NA,9,9,8,16.2602,0.29167,Individualist,1,3,1,-2.010594738,10.88583666,-6.532890955,94.94610961,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,1,10,safe,3,6,1,30,NA,5,1,7,16.2602,0.29167,Individualist,1,3,0,3.697425498,12.92190528,0.9757854305,97.17555172,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,1,10,mild,2,8,1,20,NA,8,8,7,16.2602,0.29167,Individualist,1,3,0,-1.341138633,9.620623367,-5.458383468,95.01144017,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,1,10,threat,1,NA,1,10,NA,0,9,9,16.2602,0.29167,Individualist,1,3,NA,-0.3954853825,9.584323738,-9.734192906,94.48155531,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,1,safe,4,7,1,31,6,NA,NA,NA,16.2602,0.29167,Individualist,1,3,0,1.37184988,11.89952368,-3.494316964,91.19656178,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,1,mild,8,5,1,1,NA,NA,NA,NA,16.2602,0.29167,Individualist,1,3,0,0.3427665381,9.776589358,-5.900680889,97.81185201,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,1,threat,6,9,1,51,10,NA,NA,NA,16.2602,0.29167,Individualist,1,3,0,0.5017000098,10.48150913,-3.649349983,98.03279348,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,2,safe,4,8,1,32,NA,7,NA,NA,16.2602,0.29167,Individualist,1,3,0,-0.08986267304,10.43781113,-1.096720312,93.70290726,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,2,mild,8,6,1,1,NA,0,5,NA,16.2602,0.29167,Individualist,1,3,0,-0.3888585261,9.044964294,-3.485963218,94.55912053,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,2,threat,6,0,1,52,NA,9,NA,NA,16.2602,0.29167,Individualist,1,3,1,-0.1958116022,9.783997518,-8.99677797,92.98654949,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,3,safe,4,8,1,33,NA,8,7,NA,16.2602,0.29167,Individualist,1,3,0,-0.6595736431,9.868100157,-6.990550846,88.41158841,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,3,mild,8,6,1,1,NA,6,0,5,16.2602,0.29167,Individualist,1,3,0,-0.004967655949,9.428855164,-1.169544497,96.97445412,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,3,threat,6,0,1,53,NA,0,9,NA,16.2602,0.29167,Individualist,1,3,1,-0.1611442983,9.818664822,-8.194610076,96.25051248,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,4,safe,4,8,1,34,NA,8,8,7,16.2602,0.29167,Individualist,1,3,0,-1.142176938,9.385496862,-1.55675497,93.56017117,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,4,mild,8,7,1,1,NA,6,6,0,16.2602,0.29167,Individualist,1,3,0,-0.006585801455,9.427237019,-0.7400505328,96.49544595,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,4,threat,6,0,1,54,NA,0,0,9,16.2602,0.29167,Individualist,1,3,1,-0.4453027719,9.534506348,-2.371439236,99.51952809,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,5,safe,4,8,1,35,NA,8,8,8,16.2602,0.29167,Individualist,1,3,0,1.73656406,12.26423786,0.2066659661,98.85038283,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,5,mild,8,7,1,1,NA,7,6,6,16.2602,0.29167,Individualist,1,3,0,-0.3322893107,9.101533509,-3.609600248,93.15301325,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,5,threat,6,0,1,55,NA,0,0,0,16.2602,0.29167,Individualist,1,3,1,0.5352177559,10.51502688,-2.721297128,99.12344709,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,6,safe,4,9,1,36,NA,8,8,8,16.2602,0.29167,Individualist,1,3,0,0.2420985252,10.76977233,-0.588711482,95.94941349,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,6,mild,8,8,1,1,NA,7,7,6,16.2602,0.29167,Individualist,1,3,0,-0.3124068428,9.121415977,-1.890480794,96.23560963,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,6,threat,6,1,1,56,NA,0,0,0,16.2602,0.29167,Individualist,1,3,0,1.88189573,11.86170485,-8.849108637,94.32944678,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,7,safe,4,10,1,37,NA,9,8,8,16.2602,0.29167,Individualist,1,3,0,-0.5487129013,9.978960899,-2.877839815,95.00141426,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,7,mild,8,8,1,1,NA,8,7,7,16.2602,0.29167,Individualist,1,3,0,-0.6611543179,8.772668502,-2.103584304,94.32874817,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,7,threat,6,2,1,57,NA,1,0,0,16.2602,0.29167,Individualist,1,3,0,0.2500523636,10.22986148,-4.706251191,97.61315607,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,8,safe,4,9,1,38,NA,10,9,8,16.2602,0.29167,Individualist,1,3,0,-0.8913066245,9.636367175,3.363826394,98.98377485,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,8,mild,8,8,1,1,NA,8,8,7,16.2602,0.29167,Individualist,1,3,0,2.699727394,12.13355021,3.070064927,102.2781445,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,8,threat,6,2,1,58,NA,2,1,0,16.2602,0.29167,Individualist,1,3,0,-0.5189349117,9.460874208,-11.51733453,92.61010483,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,9,safe,4,10,1,39,NA,9,10,9,16.2602,0.29167,Individualist,1,3,0,-0.3671037572,10.16057004,-2.605005535,95.79121444,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,9,mild,8,0,1,1,NA,8,8,8,16.2602,0.29167,Individualist,1,3,1,0.2953022727,9.729125093,2.226963893,96.0686675,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,9,threat,6,2,1,59,NA,2,2,1,16.2602,0.29167,Individualist,1,3,0,-0.06771084849,9.036010942,5.500290425,99.19877615,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,10,safe,4,10,1,40,NA,10,9,10,16.2602,0.29167,Individualist,1,3,0,0.08143798317,10.60911178,-3.936762596,91.23184508,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,10,mild,8,0,1,1,NA,5,NA,NA,16.2602,0.29167,Individualist,1,3,1,-0.430061208,9.003761612,-0.7743144297,97.46530526,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
11,16,2,2,10,threat,6,NA,1,60,NA,2,2,2,16.2602,0.29167,Individualist,1,3,NA,NA,NA,NA,NA,2,21,Law,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,1,20,5,4,1,5,5,1,NA,NA,NA,NA
12,16,3,1,1,safe,3,6,1,21,8,NA,NA,NA,34.15265,0.67839,Prosocial,2,2,0,-0.02598717275,14.24825093,-2.516401724,78.27777393,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,1,mild,2,7,1,11,NA,NA,NA,NA,34.15265,0.67839,Prosocial,2,2,0,-0.3376629904,17.37118331,-12.61355243,76.25657475,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,1,threat,1,6,1,1,NA,NA,NA,NA,34.15265,0.67839,Prosocial,2,2,0,0.01510412126,11.25921512,-4.776441818,78.2597684,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,2,safe,3,7,1,22,NA,6,NA,NA,34.15265,0.67839,Prosocial,2,2,0,-0.2154784709,14.05875963,-7.919957108,71.89888034,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,2,mild,2,6,1,12,NA,7,NA,NA,34.15265,0.67839,Prosocial,2,2,0,-1.050373832,16.65847247,-2.868732863,82.98876448,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,2,threat,1,6,1,2,NA,6,NA,NA,34.15265,0.67839,Prosocial,2,2,0,10.59384706,21.83795806,-4.309377739,80.49260681,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,3,safe,3,6,1,23,NA,7,6,NA,34.15265,0.67839,Prosocial,2,2,0,-0.3550977291,13.91914037,-7.861827943,72.63154428,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,3,mild,2,1,1,13,NA,6,7,NA,34.15265,0.67839,Prosocial,2,2,0,-1.399841592,16.30900471,-8.649435755,77.10098121,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,3,threat,1,6,1,3,NA,6,6,NA,34.15265,0.67839,Prosocial,2,2,0,11.01003764,22.25414864,0.5750920167,78.76301886,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,4,safe,3,7,1,24,NA,6,7,6,34.15265,0.67839,Prosocial,2,2,0,-0.4618359602,13.81240214,-1.926408906,77.65588449,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,4,mild,2,5,1,14,NA,1,6,7,34.15265,0.67839,Prosocial,2,2,0,-1.610066271,16.09878003,-10.13585697,76.22755902,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,4,threat,1,7,1,4,NA,6,6,6,34.15265,0.67839,Prosocial,2,2,0,9.087459471,20.33157047,-10.60995186,73.28270858,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,5,safe,3,6,1,25,NA,7,6,7,34.15265,0.67839,Prosocial,2,2,0,-0.603284177,13.67095392,-8.445934184,74.55085936,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,5,mild,2,6,1,15,NA,5,1,6,34.15265,0.67839,Prosocial,2,2,0,-2.005320194,15.70352611,-11.14625085,74.10936717,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,5,threat,1,7,1,5,NA,7,6,6,34.15265,0.67839,Prosocial,2,2,0,9.262590569,20.50670157,-12.62373958,70.95404595,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,6,safe,3,7,1,26,NA,6,7,6,34.15265,0.67839,Prosocial,2,2,0,-0.7183395265,13.55589857,-6.699244476,72.86412919,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,6,mild,2,6,1,16,NA,6,5,1,34.15265,0.67839,Prosocial,2,2,0,-2.64902804,15.05981826,-10.4859105,76.69645329,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,6,threat,1,8,1,6,NA,7,7,6,34.15265,0.67839,Prosocial,2,2,0,8.303054193,19.54716519,-10.72111126,73.0888411,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,7,safe,3,7,1,27,NA,7,6,7,34.15265,0.67839,Prosocial,2,2,0,-0.8487037205,13.42553438,3.83932842,85.15319267,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,7,mild,2,8,1,17,NA,6,6,5,34.15265,0.67839,Prosocial,2,2,0,-3.054052149,14.65479415,-7.774097961,78.26526415,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,7,threat,1,9,1,7,NA,8,7,7,34.15265,0.67839,Prosocial,2,2,0,11.84384891,23.08795991,1.686775568,87.24227997,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,8,safe,3,7,1,28,NA,7,7,6,34.15265,0.67839,Prosocial,2,2,0,-0.9903704823,13.28386762,-11.85452481,69.07766147,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,8,mild,2,7,1,18,NA,8,6,6,34.15265,0.67839,Prosocial,2,2,0,-3.211988668,14.49685763,-12.04232209,74.27089736,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,8,threat,1,9,1,8,NA,9,8,7,34.15265,0.67839,Prosocial,2,2,0,9.298819813,20.54293081,-6.811450683,76.66242507,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,9,safe,3,7,1,29,NA,7,7,7,34.15265,0.67839,Prosocial,2,2,0,-1.178758642,13.09547946,-3.965133377,77.16412091,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,9,mild,2,8,1,19,NA,7,8,6,34.15265,0.67839,Prosocial,2,2,0,-3.507919624,14.20092668,-7.854035245,76.55028954,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,9,threat,1,8,1,9,NA,9,9,8,34.15265,0.67839,Prosocial,2,2,0,7.368943494,18.61305449,-3.538696477,75.37178269,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,10,safe,3,6,1,30,NA,7,7,7,34.15265,0.67839,Prosocial,2,2,0,-1.310134676,12.96410342,-7.368814113,74.22148281,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,10,mild,2,8,1,20,NA,8,7,8,34.15265,0.67839,Prosocial,2,2,0,-3.293808069,14.41503823,-5.9352078,83.46466368,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,1,10,threat,1,NA,1,10,NA,8,9,9,34.15265,0.67839,Prosocial,2,2,NA,0.803491226,14.75052183,-5.269086451,78.7236644,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,1,safe,4,6,1,31,6,NA,NA,NA,34.15265,0.67839,Prosocial,2,2,0,0.02414348873,12.99157789,9.815104612,88.78634593,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,1,mild,8,4,1,1,NA,NA,NA,NA,34.15265,0.67839,Prosocial,2,2,0,-0.2939646782,16.19149472,6.281072673,85.36175051,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,1,threat,6,9,1,51,10,NA,NA,NA,34.15265,0.67839,Prosocial,2,2,0,5.348569828,19.29560043,0.8490749881,81.71122823,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,2,safe,4,7,1,32,NA,6,NA,NA,34.15265,0.67839,Prosocial,2,2,0,-0.1284780519,12.83895635,-3.017997676,76.99345304,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,2,mild,8,6,1,1,NA,5,4,NA,34.15265,0.67839,Prosocial,2,2,0,-0.5600813686,15.92537803,-6.901760084,72.67732268,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,2,threat,6,5,1,52,NA,9,NA,NA,34.15265,0.67839,Prosocial,2,2,0,6.041630456,19.98866106,-4.714675033,71.32296879,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,3,safe,4,8,1,33,NA,7,6,NA,34.15265,0.67839,Prosocial,2,2,0,-0.2171713472,12.75026305,10.88014353,89.59487717,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,3,mild,8,7,1,1,NA,6,5,4,34.15265,0.67839,Prosocial,2,2,0,-0.9123790862,15.57308031,-4.384481889,76.45511076,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,3,threat,6,0,1,53,NA,5,9,NA,34.15265,0.67839,Prosocial,2,2,1,4.878656133,18.82568673,-1.206121361,76.0972361,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,4,safe,4,8,1,34,NA,8,7,6,34.15265,0.67839,Prosocial,2,2,0,-0.2412770534,12.72615735,-0.08145307307,81.97922904,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,4,mild,8,8,1,1,NA,7,6,5,34.15265,0.67839,Prosocial,2,2,0,-1.318231868,15.16722753,-3.874844596,76.4443093,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,4,threat,6,1,1,54,NA,0,5,9,34.15265,0.67839,Prosocial,2,2,0,4.111451426,18.05848203,-8.129182381,68.68549511,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,5,safe,4,10,1,35,NA,8,8,7,34.15265,0.67839,Prosocial,2,2,0,-0.2545596496,12.71287475,-0.5017627776,79.32067932,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
12,16,3,2,5,mild,8,7,1,1,NA,8,7,6,34.15265,0.67839,Prosocial,2,2,0,-1.666010898,14.8194485,-7.430797393,74.64702089,2,21,psychology,1,1,6,2,4,1,2,3,2,1,1,4,4,3,3,2,1,2,3,6,3.333333333,2.384615385,15,4,4,2,5,5,1,NA,NA,NA,NA
